7194 100321
313 3635 1
313 3725 1
313 3729 1
313 3780 -1
313 3921 1
313 3982 1
313 3991 1
313 4056 1
313 4185 1
313 4231 1
313 4256 1
313 4304 1
313 4308 1
313 4677 1
313 4684 1
313 4710 1
313 4725 1
313 4771 1
313 4817 1
313 4894 1
313 4928 1
313 4969 1
313 5132 1
313 5545 1
313 5592 1
313 5756 1
313 5769 1
313 5870 1
313 5972 1
313 5996 1
313 6178 1
313 6238 1
313 6336 1
313 6401 1
313 6469 1
313 6616 1
313 6642 1
313 6691 1
313 6797 1
313 6818 1
313 6857 1
313 6880 1
313 7029 1
313 7092 1
313 7112 1
313 7184 1
314 385 1
314 597 1
314 844 1
314 1309 1
314 1906 1
314 3993 1
314 6945 1
315 1081 -1
316 411 1
317 331 1
317 336 1
317 365 1
317 482 1
317 618 1
317 664 1
317 718 1
317 756 1
317 765 1
317 780 1
317 868 1
317 895 1
317 900 1
317 930 -1
317 944 1
317 966 1
317 979 1
317 1191 1
317 1332 1
317 1451 1
317 1613 1
317 1642 1
317 1748 1
317 1810 1
317 1869 1
317 1916 1
317 1940 1
317 1975 1
317 2011 1
317 2057 1
317 2105 1
317 2259 1
317 2318 1
317 2369 1
317 2388 1
317 2483 1
317 2738 1
317 2858 1
317 2924 1
317 3055 1
317 3146 1
317 3163 1
317 3186 1
317 3213 1
317 3234 1
317 3271 1
317 3382 1
317 3385 1
317 3423 1
317 3474 1
317 3491 1
317 3546 1
317 3683 1
317 3729 1
317 3738 1
317 3757 1
317 3813 1
317 3832 1
317 3872 1
317 3880 1
317 3978 1
317 4094 1
317 4114 1
317 4283 1
317 4292 1
317 4299 1
317 4355 1
317 4396 1
317 4519 1
317 4542 1
317 4561 1
317 4684 1
317 4694 1
317 4783 1
317 4924 1
317 4988 1
317 5036 1
317 5052 1
317 5214 1
317 5487 1
317 5506 1
317 5659 1
317 5856 1
317 5947 1
317 6141 1
317 6195 1
317 6367 1
317 6398 1
317 6401 1
317 6642 1
317 6808 1
317 6818 1
317 6961 1
317 7002 1
317 7010 1
318 418 -1
318 1787 -1
318 4532 1
318 4595 -1
318 5076 -1
318 5441 -1
318 5536 -1
318 6619 -1
319 3389 1
320 341 -1
320 1960 1
320 3055 1
320 3184 -1
320 3474 1
320 3689 -1
320 4355 -1
320 4631 -1
320 5078 -1
320 5677 -1
320 5712 -1
320 5860 -1
321 6552 1
322 331 1
322 482 -1
322 559 1
322 567 -1
322 769 1
322 895 -1
322 964 1
322 1167 -1
322 1239 1
322 1307 -1
322 1332 1
322 1367 1
322 1392 -1
322 1420 1
322 1480 -1
322 1515 -1
322 1574 1
322 1748 -1
322 2057 -1
322 2060 1
322 2122 1
322 2151 -1
322 2174 1
322 2259 1
322 2685 1
322 2711 1
322 2721 -1
322 2723 -1
322 2797 -1
322 2815 1
322 2972 -1
322 3214 -1
322 3246 -1
322 3261 -1
322 3914 1
322 4031 1
322 4085 1
322 4443 1
322 4516 -1
322 4519 -1
322 4804 -1
322 4831 -1
322 4933 1
322 5154 1
322 5157 -1
322 5192 1
322 5347 1
322 5468 1
322 5576 1
322 5727 -1
322 5764 1
322 6012 -1
322 6073 1
322 6351 1
322 6366 -1
322 6469 -1
322 6638 -1
322 6691 1
322 6708 -1
322 6713 1
322 6738 -1
322 6743 1
322 6748 1
322 7002 -1
322 7046 1
322 7116 -1
323 482 1
323 503 1
323 638 1
323 639 1
323 671 1
323 718 1
323 833 1
323 1239 1
323 1258 1
323 1297 1
323 1480 1
323 1502 1
323 1940 1
323 2057 1
323 2203 1
323 2397 1
323 2500 1
323 2585 1
323 2728 1
323 3159 1
323 3214 1
323 3229 1
323 3422 1
323 3444 1
323 3473 1
323 3500 1
323 3559 1
323 3634 1
323 3667 1
323 3957 1
323 4026 1
323 4123 1
323 4197 1
323 4335 1
323 4804 1
323 5030 1
323 5083 1
323 5154 1
323 5280 1
323 5327 1
323 5347 1
323 5727 1
323 5761 1
323 5827 1
323 5912 1
323 6012 1
323 6328 1
323 6359 1
323 6373 1
323 6448 1
323 6638 1
323 6642 1
323 6691 1
323 6710 1
323 6743 1
323 6913 1
324 519 1
324 525 1
324 671 1
324 718 1
324 730 1
324 812 1
324 840 1
324 846 1
324 1020 1
324 1079 1
324 1085 1
324 1102 1
324 1124 1
324 1505 1
324 1515 1
324 1534 1
324 1879 1
324 1898 1
324 1919 1
324 1995 1
324 2000 1
324 2037 1
324 2156 1
324 2533 1
324 2645 1
324 2647 1
324 2706 -1
324 2720 1
324 2726 1
324 3036 1
324 3083 1
324 3133 1
324 3159 1
324 3177 1
324 3234 1
324 3575 1
324 3745 1
324 3850 1
324 3983 1
324 3993 1
324 4079 1
324 4102 1
324 4260 1
324 4263 1
324 4286 1
324 4300 1
324 4478 -1
324 4562 1
324 4676 1
324 4806 1
324 5063 1
324 5112 1
324 5129 1
324 5196 1
324 5481 1
324 5495 1
324 5581 1
324 5900 1
324 5911 1
324 6023 1
324 6030 1
324 6261 1
324 6290 -1
324 6362 1
324 6450 1
324 6459 1
324 6537 1
324 6592 1
324 6594 1
324 6685 1
324 6900 1
324 7026 1
324 7068 1
324 7132 1
325 2615 -1
326 2732 1
327 482 1
327 588 1
327 605 1
327 773 -1
327 959 1
327 1036 -1
327 1044 1
327 1393 -1
327 1973 1
327 2060 1
327 2174 1
327 2178 1
327 2332 1
327 2367 -1
327 2379 1
327 2513 -1
327 3080 1
327 3129 1
327 3247 1
327 3530 -1
327 3618 1
327 3903 -1
327 4230 1
327 4741 1
327 4974 1
327 5045 1
327 5267 1
327 5573 1
327 5665 -1
327 5685 1
327 5709 -1
327 5721 1
327 5911 1
327 5912 1
327 6078 1
327 6165 1
327 6262 1
327 6268 1
327 6312 1
327 6797 1
327 6916 1
327 6965 1
327 6971 1
327 6992 -1
327 6994 1
328 1234 1
328 3055 1
328 3429 1
328 4257 1
328 5869 1
329 718 1
329 885 1
329 972 -1
329 1018 1
329 1450 1
329 1578 1
329 1701 1
329 1790 1
329 1870 1
329 2121 1
329 2576 1
329 2689 1
329 3005 1
329 4114 1
329 4684 1
329 5411 1
329 5454 1
329 5503 1
329 5638 1
329 5911 1
329 6238 1
329 6469 1
329 6504 1
329 6543 1
329 6597 -1
329 6745 -1
329 6860 1
329 6948 1
330 1255 1
330 1716 1
330 1786 1
330 7093 -1
331 336 -1
331 341 1
331 342 -1
331 344 1
331 361 1
331 365 1
331 418 -1
331 457 1
331 549 -1
331 559 -1
331 565 1
331 567 1
331 572 1
331 588 1
331 605 1
331 618 1
331 632 1
331 645 1
331 671 1
331 678 1
331 725 1
331 765 1
331 798 1
331 834 1
331 838 1
331 847 1
331 868 1
331 869 1
331 895 1
331 957 -1
331 969 1
331 985 1
331 1010 1
331 1036 1
331 1083 1
331 1129 1
331 1162 1
331 1165 1
331 1174 1
331 1196 1
331 1206 -1
331 1228 1
331 1234 1
331 1239 -1
331 1259 -1
331 1261 1
331 1284 1
331 1319 -1
331 1332 -1
331 1353 -1
331 1392 1
331 1393 1
331 1420 1
331 1502 1
331 1504 1
331 1515 1
331 1573 1
331 1604 1
331 1642 1
331 1675 1
331 1682 -1
331 1706 1
331 1709 -1
331 1717 1
331 1735 1
331 1748 -1
331 1828 1
331 1850 1
331 1880 1
331 1886 1
331 1889 1
331 1912 1
331 1915 -1
331 1960 1
331 1962 1
331 1973 1
331 2048 -1
331 2060 1
331 2078 1
331 2174 1
331 2203 1
331 2232 1
331 2240 1
331 2257 -1
331 2259 1
331 2312 -1
331 2330 -1
331 2331 1
331 2386 1
331 2398 1
331 2452 1
331 2462 -1
331 2473 1
331 2516 -1
331 2541 1
331 2595 1
331 2615 1
331 2631 1
331 2672 1
331 2677 1
331 2721 1
331 2728 1
331 2732 1
331 2740 1
331 2797 -1
331 2815 1
331 2872 -1
331 2924 -1
331 2976 1
331 3017 1
331 3038 1
331 3055 1
331 3057 -1
331 3063 1
331 3082 1
331 3087 1
331 3097 -1
331 3101 1
331 3164 1
331 3184 1
331 3214 1
331 3234 1
331 3238 1
331 3240 1
331 3253 -1
331 3271 1
331 3275 1
331 3347 1
331 3359 1
331 3382 1
331 3384 1
331 3422 1
331 3429 1
331 3444 -1
331 3459 -1
331 3473 1
331 3559 1
331 3592 -1
331 3618 -1
331 3634 -1
331 3689 1
331 3722 -1
331 3738 -1
331 3753 1
331 3755 1
331 3821 -1
331 3856 -1
331 3872 1
331 3896 1
331 3946 1
331 3957 1
331 4003 1
331 4031 1
331 4055 1
331 4060 1
331 4074 -1
331 4081 1
331 4094 -1
331 4125 1
331 4197 1
331 4230 1
331 4241 -1
331 4257 1
331 4292 1
331 4322 1
331 4335 -1
331 4355 -1
331 4396 1
331 4404 1
331 4422 1
331 4484 1
331 4516 -1
331 4523 -1
331 4529 1
331 4532 1
331 4583 -1
331 4623 1
331 4631 1
331 4633 1
331 4657 1
331 4684 1
331 4770 1
331 4783 1
331 4871 -1
331 4934 1
331 5030 -1
331 5035 1
331 5049 1
331 5080 1
331 5099 1
331 5101 1
331 5132 -1
331 5171 -1
331 5180 1
331 5214 1
331 5326 1
331 5327 1
331 5347 1
331 5353 1
331 5413 1
331 5441 -1
331 5506 1
331 5536 1
331 5542 1
331 5572 1
331 5576 1
331 5623 1
331 5651 1
331 5664 1
331 5666 1
331 5673 1
331 5677 1
331 5689 1
331 5702 1
331 5709 -1
331 5712 -1
331 5760 -1
331 5764 1
331 5784 1
331 5794 -1
331 5811 1
331 5827 1
331 5856 1
331 5860 1
331 5867 1
331 5869 1
331 5906 -1
331 5933 -1
331 5983 1
331 6044 -1
331 6051 1
331 6064 1
331 6082 1
331 6103 1
331 6149 1
331 6192 1
331 6202 -1
331 6254 1
331 6312 1
331 6331 1
331 6359 1
331 6361 1
331 6363 1
331 6386 1
331 6422 1
331 6448 1
331 6469 -1
331 6478 1
331 6531 1
331 6543 -1
331 6572 1
331 6576 -1
331 6578 1
331 6605 1
331 6606 1
331 6619 1
331 6630 -1
331 6653 -1
331 6654 1
331 6667 1
331 6675 1
331 6686 -1
331 6695 -1
331 6708 -1
331 6713 1
331 6724 1
331 6738 1
331 6798 1
331 6810 1
331 6818 1
331 6870 1
331 6887 1
331 6906 1
331 6907 1
331 6992 1
331 7014 1
331 7150 -1
331 7176 1
332 341 1
332 361 1
332 462 1
332 485 1
332 492 1
332 512 -1
332 564 1
332 578 1
332 588 1
332 595 1
332 605 1
332 618 -1
332 632 1
332 698 -1
332 769 -1
332 773 -1
332 826 1
332 838 1
332 848 1
332 868 1
332 887 -1
332 895 1
332 908 -1
332 912 1
332 945 1
332 959 -1
332 985 1
332 1036 1
332 1044 1
332 1129 1
332 1168 1
332 1228 1
332 1260 1
332 1261 1
332 1322 1
332 1325 1
332 1349 1
332 1392 1
332 1420 1
332 1437 -1
332 1480 1
332 1502 1
332 1504 1
332 1567 1
332 1574 1
332 1575 -1
332 1657 1
332 1663 -1
332 1681 -1
332 1717 1
332 1748 1
332 1796 -1
332 1813 1
332 1867 1
332 1886 -1
332 1942 1
332 1952 1
332 1960 1
332 1968 -1
332 1973 1
332 1990 1
332 1998 -1
332 2032 1
332 2078 1
332 2088 1
332 2120 -1
332 2138 1
332 2159 1
332 2174 1
332 2264 1
332 2332 1
332 2347 1
332 2357 1
332 2366 1
332 2379 1
332 2420 1
332 2513 1
332 2537 1
332 2541 1
332 2584 -1
332 2631 1
332 2676 1
332 2728 -1
332 2740 1
332 2800 1
332 2815 1
332 2882 1
332 2973 1
332 2976 1
332 3082 1
332 3085 1
332 3129 1
332 3184 1
332 3231 1
332 3234 1
332 3240 1
332 3244 1
332 3246 -1
332 3247 1
332 3253 1
332 3260 1
332 3267 1
332 3300 1
332 3364 1
332 3370 -1
332 3384 1
332 3422 -1
332 3426 -1
332 3473 1
332 3474 1
332 3480 1
332 3559 1
332 3612 1
332 3617 -1
332 3618 -1
332 3666 1
332 3668 1
332 3689 1
332 3721 -1
332 3753 1
332 3760 1
332 3762 1
332 3849 1
332 3862 1
332 3899 -1
332 3914 -1
332 4041 1
332 4085 1
332 4162 -1
332 4189 1
332 4190 -1
332 4194 1
332 4230 1
332 4257 1
332 4303 1
332 4322 1
332 4505 1
332 4541 -1
332 4623 1
332 4651 1
332 4684 1
332 4693 -1
332 4741 -1
332 4836 -1
332 4899 1
332 4934 1
332 4950 1
332 4974 1
332 5014 -1
332 5042 -1
332 5045 1
332 5065 1
332 5101 1
332 5148 1
332 5154 1
332 5191 1
332 5267 -1
332 5326 1
332 5344 1
332 5347 1
332 5363 1
332 5384 -1
332 5388 -1
332 5441 1
332 5503 1
332 5506 1
332 5529 1
332 5571 1
332 5573 1
332 5576 1
332 5651 1
332 5664 1
332 5665 -1
332 5685 1
332 5709 1
332 5742 -1
332 5764 1
332 5867 -1
332 5912 -1
332 5976 -1
332 6042 1
332 6050 -1
332 6051 1
332 6078 1
332 6090 -1
332 6103 1
332 6106 1
332 6122 1
332 6144 1
332 6155 1
332 6229 1
332 6262 1
332 6268 1
332 6272 1
332 6331 1
332 6359 -1
332 6363 -1
332 6426 1
332 6448 1
332 6469 -1
332 6478 1
332 6516 1
332 6531 1
332 6578 1
332 6603 -1
332 6614 1
332 6653 -1
332 6678 1
332 6691 1
332 6705 1
332 6713 1
332 6738 1
332 6796 1
332 6829 -1
332 6887 1
332 6907 1
332 6965 1
332 6992 1
332 7014 1
332 7096 -1
332 7116 1
332 7145 -1
332 7170 1
333 2783 1
334 2500 1
334 2858 1
335 1345 1
336 363 1
336 419 1
336 428 1
336 559 1
336 588 1
336 616 1
336 621 1
336 756 1
336 780 1
336 836 1
336 872 1
336 895 -1
336 945 1
336 1115 1
336 1124 1
336 1284 1
336 1319 1
336 1453 1
336 1513 -1
336 1567 1
336 1642 1
336 1644 1
336 1717 1
336 1850 1
336 1940 1
336 1973 1
336 1975 1
336 2057 1
336 2060 -1
336 2078 1
336 2234 1
336 2295 1
336 2720 1
336 2752 1
336 2924 1
336 3037 1
336 3234 1
336 3267 1
336 3300 1
336 3382 1
336 3384 -1
336 3473 -1
336 3474 1
336 3546 1
336 3575 1
336 3668 1
336 3782 -1
336 3813 1
336 3817 1
336 3849 -1
336 3916 1
336 3978 1
336 4021 1
336 4026 1
336 4052 1
336 4056 1
336 4081 1
336 4085 -1
336 4094 1
336 4162 1
336 4628 1
336 4658 1
336 4988 1
336 5003 1
336 5006 -1
336 5063 1
336 5465 -1
336 5483 1
336 5501 -1
336 5505 1
336 5506 1
336 5542 1
336 5659 1
336 5702 1
336 5856 1
336 5996 1
336 6015 1
336 6017 -1
336 6031 1
336 6047 1
336 6051 1
336 6055 1
336 6072 1
336 6103 1
336 6140 1
336 6141 1
336 6149 1
336 6156 1
336 6169 -1
336 6357 1
336 6359 -1
336 6367 1
336 6401 1
336 6422 -1
336 6437 1
336 6448 -1
336 6469 1
336 6537 -1
336 6606 1
336 6619 -1
336 6642 1
336 6691 1
336 6818 1
336 6880 1
336 7010 1
336 7112 1
336 7184 1
337 6061 -1
337 6572 1
338 505 1
338 648 -1
338 869 1
338 1178 -1
338 1228 1
338 1675 1
338 1962 1
338 2060 1
338 2077 1
338 2224 -1
338 2501 -1
338 2927 1
338 3038 1
338 3214 -1
338 3578 1
338 3767 1
338 3872 1
338 4026 -1
338 4335 -1
338 4422 1
338 4532 1
338 4855 1
338 4923 1
338 5053 1
338 5214 1
338 5501 -1
338 5677 1
338 5784 1
338 5972 1
338 6044 1
338 6572 1
338 6584 1
338 6740 1
338 6759 1
339 4457 1
339 6984 1
340 1206 -1
340 1237 1
340 1850 1
340 2078 -1
340 3474 1
340 4081 -1
340 4107 -1
340 4355 1
340 4684 -1
340 4988 -1
340 6444 1
340 6572 1
340 6870 1
340 7029 -1
341 342 1
341 365 1
341 553 -1
341 559 1
341 618 1
341 645 -1
341 648 1
341 671 1
341 681 -1
341 698 1
341 731 1
341 823 -1
341 868 -1
341 895 1
341 1124 1
341 1178 1
341 1182 1
341 1228 1
341 1234 1
341 1261 1
341 1310 -1
341 1312 -1
341 1332 -1
341 1392 1
341 1399 1
341 1515 1
341 1600 1
341 1605 1
341 1623 -1
341 1628 1
341 1651 1
341 1698 1
341 1709 -1
341 1737 1
341 1748 1
341 1838 -1
341 1938 -1
341 1973 1
341 2000 -1
341 2004 1
341 2009 1
341 2057 1
341 2156 1
341 2176 1
341 2203 1
341 2259 1
341 2398 -1
341 2425 1
341 2505 -1
341 2530 1
341 2621 1
341 2685 1
341 2721 1
341 2933 -1
341 2956 1
341 2964 1
341 2976 1
341 2995 1
341 2997 1
341 3037 -1
341 3038 -1
341 3184 1
341 3214 1
341 3234 1
341 3240 -1
341 3253 -1
341 3382 1
341 3519 1
341 3618 -1
341 3664 -1
341 3666 1
341 3729 1
341 3760 -1
341 3762 1
341 3795 -1
341 3824 1
341 3899 1
341 4026 1
341 4060 -1
341 4081 -1
341 4094 1
341 4184 1
341 4197 1
341 4272 1
341 4335 -1
341 4422 1
341 4595 -1
341 4631 1
341 4672 -1
341 4711 -1
341 4768 1
341 4783 1
341 4793 1
341 5083 1
341 5132 -1
341 5154 1
341 5205 1
341 5347 1
341 5413 1
341 5417 1
341 5465 -1
341 5506 1
341 5530 -1
341 5572 1
341 5577 -1
341 5580 1
341 5668 1
341 5681 -1
341 5709 -1
341 5712 -1
341 5734 -1
341 5784 1
341 5912 1
341 5938 1
341 6051 -1
341 6072 -1
341 6144 1
341 6149 1
341 6229 -1
341 6287 1
341 6359 1
341 6363 -1
341 6401 1
341 6469 -1
341 6572 -1
341 6606 1
341 6639 1
341 6642 1
341 6676 -1
341 6691 1
341 6708 1
341 6809 1
341 6818 -1
341 6829 -1
341 6870 -1
341 6956 1
341 6992 1
341 7124 -1
341 7148 1
342 365 1
342 380 1
342 382 -1
342 492 1
342 565 1
342 605 -1
342 618 1
342 632 -1
342 678 1
342 728 1
342 756 1
342 823 1
342 834 1
342 895 1
342 954 1
342 985 -1
342 1083 -1
342 1111 1
342 1124 1
342 1162 1
342 1165 -1
342 1261 1
342 1325 -1
342 1328 1
342 1432 1
342 1463 -1
342 1574 1
342 1642 1
342 1698 1
342 1706 1
342 1712 -1
342 1717 1
342 1720 1
342 1748 1
342 1850 1
342 1889 1
342 1907 1
342 1912 1
342 1935 1
342 1952 -1
342 2057 1
342 2105 1
342 2224 1
342 2277 1
342 2398 1
342 2537 1
342 2631 1
342 2718 1
342 2729 1
342 2735 1
342 2738 -1
342 2863 1
342 2888 1
342 2900 1
342 2973 1
342 3118 -1
342 3123 1
342 3238 1
342 3382 1
342 3451 -1
342 3474 1
342 3683 1
342 3753 1
342 3757 1
342 3762 1
342 3787 1
342 3795 1
342 3824 1
342 3855 1
342 3872 1
342 3916 1
342 4031 1
342 4094 1
342 4484 1
342 4529 1
342 4595 1
342 4631 -1
342 4729 -1
342 4730 -1
342 4760 1
342 4783 1
342 4899 -1
342 4934 1
342 4974 1
342 5003 1
342 5004 1
342 5036 1
342 5113 -1
342 5132 1
342 5148 -1
342 5180 1
342 5214 -1
342 5329 1
342 5347 1
342 5506 1
342 5685 1
342 5712 -1
342 5728 1
342 5822 1
342 5869 1
342 5941 1
342 5972 1
342 6011 1
342 6206 1
342 6210 1
342 6293 1
342 6357 1
342 6363 -1
342 6422 1
342 6469 1
342 6516 -1
342 6630 1
342 6675 -1
342 6703 -1
342 6705 1
342 6707 1
342 6708 1
342 6738 1
342 6798 1
342 6907 1
342 6965 1
342 7058 -1
343 564 1
344 418 1
344 438 1
344 486 1
344 500 1
344 618 1
344 632 1
344 698 1
344 895 1
344 945 1
344 1242 -1
344 1258 1
344 1285 -1
344 1297 1
344 1394 1
344 1717 1
344 1748 1
344 1796 1
344 1960 1
344 1999 -1
344 2386 -1
344 2429 -1
344 2501 1
344 2721 1
344 2988 1
344 3000 -1
344 3164 1
344 3214 -1
344 3234 1
344 3410 1
344 3535 1
344 3662 1
344 3715 1
344 3729 1
344 3847 -1
344 3899 1
344 4032 1
344 4055 1
344 4074 -1
344 4197 1
344 4230 1
344 4247 1
344 4285 1
344 4314 -1
344 4324 -1
344 4335 1
344 4670 1
344 4796 1
344 4848 -1
344 5030 1
344 5083 1
344 5257 1
344 5347 1
344 5415 -1
344 5418 1
344 5639 1
344 5702 1
344 5866 1
344 5943 -1
344 5948 1
344 6012 1
344 6106 1
344 6128 1
344 6165 1
344 6220 1
344 6373 1
344 6497 1
344 6509 1
344 6540 -1
344 6572 -1
344 6642 1
344 6654 1
344 6675 -1
344 6691 1
344 6736 -1
344 6744 1
344 6995 1
344 7076 -1
345 1768 1
345 6075 1
346 455 1
346 3081 -1
346 5704 1
347 844 -1
347 2451 -1
347 4533 1
348 1990 1
349 1419 1
350 482 1
350 519 1
350 652 1
350 687 1
350 718 1
350 730 1
350 779 1
350 846 1
350 900 1
350 920 1
350 1020 1
350 1042 1
350 1158 1
350 1281 1
350 1324 1
350 1406 1
350 1429 1
350 1435 1
350 1494 1
350 1515 1
350 1534 1
350 1549 1
350 1715 -1
350 1772 1
350 1810 1
350 1865 1
350 1868 1
350 2002 1
350 2011 1
350 2037 1
350 2218 1
350 2222 1
350 2266 1
350 2384 1
350 2459 1
350 2536 1
350 2562 1
350 2580 1
350 2598 1
350 2646 1
350 2647 1
350 2666 1
350 2700 1
350 2707 1
350 2708 1
350 2833 1
350 3023 1
350 3024 1
350 3030 1
350 3059 1
350 3088 1
350 3159 1
350 3228 1
350 3234 1
350 3311 1
350 3314 1
350 3470 1
350 3478 1
350 3479 1
350 3501 1
350 3555 1
350 3605 1
350 3752 1
350 3780 1
350 3850 1
350 3978 1
350 4000 1
350 4007 1
350 4079 1
350 4080 1
350 4082 1
350 4121 -1
350 4135 1
350 4164 1
350 4168 1
350 4235 1
350 4280 1
350 4282 1
350 4294 1
350 4406 1
350 4533 1
350 4648 1
350 4663 1
350 4666 1
350 4681 1
350 4684 1
350 4694 1
350 4745 1
350 4749 1
350 4824 1
350 4904 1
350 4924 1
350 5039 1
350 5063 1
350 5109 1
350 5201 1
350 5214 1
350 5248 1
350 5287 1
350 5342 -1
350 5361 1
350 5367 1
350 5376 1
350 5427 1
350 5437 1
350 5601 1
350 5613 -1
350 5617 1
350 5639 1
350 5833 1
350 5886 1
350 5889 1
350 5900 1
350 5911 1
350 5944 1
350 5958 1
350 5989 1
350 6055 1
350 6075 1
350 6200 1
350 6238 1
350 6261 1
350 6316 1
350 6360 1
350 6450 1
350 6532 1
350 6562 -1
350 6568 1
350 6592 1
350 6621 1
350 6670 1
350 6691 1
350 6745 1
350 6806 1
350 6810 1
350 6823 1
350 6878 1
350 6900 1
350 6916 1
350 6980 1
350 7065 1
350 7133 1
351 472 -1
351 889 -1
351 1218 -1
351 1744 -1
351 3177 1
351 3208 -1
351 3978 -1
351 4666 1
351 4694 -1
351 6241 -1
351 6675 -1
351 7167 -1
352 3474 1
352 3753 1
352 4081 1
353 1783 1
354 1257 1
354 1619 -1
354 2216 -1
354 3290 1
354 4971 -1
354 6448 -1
355 896 1
355 3147 1
355 4544 1
355 4711 1
355 6691 1
355 7184 1
356 2057 1
356 4937 -1
357 479 1
357 718 1
357 1196 1
357 1261 1
357 1965 1
357 2504 1
357 2700 1
357 3083 1
357 4002 1
357 4003 1
357 4522 1
357 4533 1
357 4587 1
357 4955 1
357 5201 1
357 5540 1
357 5573 1
357 6314 1
357 6675 1
357 7128 1
358 4846 1
359 394 1
359 458 1
359 482 1
359 519 1
359 550 1
359 577 1
359 654 1
359 675 1
359 846 1
359 857 1
359 926 1
359 1018 1
359 1215 1
359 1515 1
359 1573 1
359 1637 1
359 1810 1
359 1829 1
359 1887 1
359 2145 1
359 2255 1
359 2258 1
359 2404 1
359 2464 1
359 2549 1
359 2598 1
359 2614 1
359 2645 1
359 2699 1
359 2707 1
359 2720 1
359 2820 1
359 3023 1
359 3036 1
359 3076 1
359 3083 1
359 3099 1
359 3159 1
359 3225 1
359 3234 1
359 3318 1
359 3373 1
359 3409 1
359 3413 1
359 3501 1
359 3571 1
359 3575 1
359 3620 1
359 3789 1
359 3799 1
359 3857 1
359 3906 1
359 3983 1
359 3993 1
359 4082 1
359 4097 1
359 4160 1
359 4235 1
359 4258 1
359 4269 1
359 4283 1
359 4294 1
359 4300 1
359 4666 1
359 4681 1
359 4684 1
359 4711 1
359 4866 1
359 4952 1
359 4973 1
359 4994 1
359 5063 1
359 5074 1
359 5088 1
359 5194 1
359 5376 1
359 5390 1
359 5481 1
359 5503 1
359 5579 1
359 5588 1
359 5619 1
359 5681 1
359 5792 1
359 5837 1
359 5911 1
359 6050 -1
359 6215 1
359 6238 1
359 6366 1
359 6469 1
359 6532 1
359 6642 1
359 6739 1
359 6814 1
359 6878 1
359 6929 1
359 7009 1
359 7026 1
359 7035 1
359 7065 1
360 6207 1
361 500 1
361 618 1
361 693 -1
361 869 -1
361 1007 1
361 1015 1
361 1031 1
361 1054 -1
361 1124 1
361 1183 -1
361 1218 1
361 1228 1
361 1288 1
361 1392 1
361 1462 1
361 1694 1
361 1737 1
361 1790 1
361 2156 -1
361 2203 1
361 2295 1
361 2717 1
361 2752 1
361 2964 1
361 3131 1
361 3145 1
361 3170 1
361 3214 1
361 3234 1
361 3240 1
361 3244 1
361 3318 1
361 3382 1
361 3384 1
361 3474 1
361 3753 1
361 3824 1
361 3862 1
361 3914 1
361 3947 -1
361 3978 1
361 4044 1
361 4085 1
361 4272 -1
361 4301 -1
361 4347 1
361 4525 -1
361 4535 1
361 4605 -1
361 4684 -1
361 4722 1
361 4894 -1
361 4934 1
361 4935 -1
361 4952 -1
361 5083 1
361 5090 -1
361 5298 -1
361 5347 1
361 5389 1
361 5432 1
361 5627 -1
361 5670 -1
361 5681 1
361 5837 1
361 5867 1
361 6064 1
361 6175 1
361 6201 1
361 6242 1
361 6469 1
361 6482 1
361 6517 1
361 6610 1
361 6625 -1
361 6630 1
361 6642 1
361 6691 1
361 6818 -1
361 6955 1
361 6983 -1
361 7124 -1
361 7129 -1
362 4158 -1
362 5501 -1
363 434 -1
363 521 1
363 588 1
363 1224 1
363 1287 1
363 1662 1
363 1735 -1
363 1850 1
363 1912 1
363 2262 1
363 2420 -1
363 3267 1
363 3405 1
363 3546 1
363 3585 -1
363 3872 1
363 3916 1
363 3940 1
363 4657 1
363 5996 1
363 6112 1
363 7179 -1
364 5828 1
365 482 1
365 545 1
365 598 1
365 605 1
365 693 1
365 728 1
365 756 1
365 779 1
365 780 1
365 895 1
365 931 1
365 1028 1
365 1046 1
365 1139 1
365 1162 1
365 1287 1
365 1345 1
365 1473 -1
365 1515 1
365 1562 1
365 1605 1
365 1748 1
365 1768 1
365 1850 1
365 1880 1
365 1940 1
365 1994 1
365 2011 1
365 2078 1
365 2145 1
365 2211 1
365 2228 1
365 2232 1
365 2235 -1
365 2322 1
365 2483 1
365 2576 1
365 2604 1
365 2685 1
365 2832 1
365 2843 1
365 2882 1
365 2927 1
365 3037 1
365 3081 1
365 3213 1
365 3226 1
365 3234 1
365 3347 1
365 3382 1
365 3474 1
365 3502 1
365 3683 1
365 3690 -1
365 3729 1
365 3753 1
365 3760 1
365 3813 1
365 3832 1
365 3856 1
365 3872 1
365 3916 1
365 4026 1
365 4041 1
365 4094 1
365 4121 -1
365 4228 1
365 4316 1
365 4519 1
365 4633 1
365 4684 1
365 4711 1
365 4783 1
365 4894 1
365 4924 1
365 4963 1
365 4969 1
365 5036 1
365 5080 1
365 5175 -1
365 5214 1
365 5353 1
365 5659 1
365 5728 1
365 5856 1
365 5996 1
365 6195 1
365 6340 1
365 6351 1
365 6401 1
365 6444 1
365 6469 1
365 6592 -1
365 6642 1
365 6691 1
365 6818 1
365 6906 1
365 6939 -1
365 6965 1
366 1511 1
367 1703 1
367 1986 1
367 4026 1
367 4048 1
367 6039 1
367 6458 1
368 945 1
