# This is an adaptation of one of the original Harwell-Boeing instances
656 2840
367 512 1
367 520 1
367 547 1
367 586 1
367 596 -1
367 609 1
367 650 1
368 502 1
368 528 1
368 574 1
368 647 1
369 430 1
369 432 1
369 442 1
369 592 -1
369 651 1
370 408 1
370 432 1
371 384 1
371 453 1
371 511 1
372 382 1
372 633 1
373 530 1
373 585 1
373 592 1
374 522 1
374 601 1
375 529 1
375 612 1
376 409 1
376 425 1
377 445 1
377 621 -1
378 396 1
378 411 1
378 555 1
378 560 1
378 583 1
378 610 1
378 633 1
379 621 1
380 443 1
380 504 1
380 604 1
381 432 1
381 446 1
381 484 1
381 597 1
382 422 1
382 596 1
382 627 1
383 386 -1
383 411 -1
383 439 1
383 482 -1
383 560 1
383 583 1
383 653 1
384 617 1
385 470 1
385 650 1
386 394 -1
386 405 1
386 424 1
386 435 1
386 459 1
386 489 1
386 511 -1
386 584 1
386 605 1
387 411 1
387 512 1
387 560 1
387 583 -1
387 596 1
387 629 1
388 413 1
388 484 -1
389 428 1
389 455 1
389 495 1
389 516 -1
390 391 1
390 483 1
391 621 1
392 511 1
392 605 1
393 526 1
393 595 1
393 621 -1
393 633 -1
394 487 1
394 616 1
394 653 1
395 408 1
395 454 1
395 472 1
395 497 1
395 514 1
396 472 1
396 497 1
396 542 1
396 599 1
396 616 1
397 505 1
397 508 1
397 565 1
398 506 1
398 591 1
399 431 -1
399 457 1
399 477 1
399 549 1
401 441 1
402 567 1
402 609 1
403 458 1
403 614 1
404 411 1
404 413 -1
404 434 1
404 478 1
404 560 1
404 574 1
404 583 -1
405 517 1
405 626 1
405 640 1
406 459 1
406 489 1
406 501 1
406 511 1
406 584 1
406 605 -1
406 629 -1
407 470 -1
407 542 1
408 480 1
408 485 1
408 509 1
408 612 1
409 412 -1
409 459 1
409 489 1
409 508 1
409 511 1
409 533 1
409 575 1
409 584 1
409 605 1
410 440 -1
410 530 1
410 619 1
411 418 1
411 489 1
411 520 1
411 650 1
411 651 -1
411 653 1
412 552 -1
412 554 -1
412 555 -1
412 594 1
412 613 1
413 457 1
413 502 -1
413 519 1
413 528 1
413 539 1
413 554 1
414 591 1
414 651 1
416 523 1
416 527 -1
416 544 1
416 573 1
418 540 1
418 545 -1
418 560 -1
418 583 1
418 601 1
418 655 1
419 420 1
419 457 1
419 621 1
419 646 1
420 596 1
420 647 1
420 650 1
421 443 1
422 499 1
422 526 1
422 572 -1
423 431 1
423 627 1
424 476 1
424 563 1
424 653 1
425 497 1
425 503 1
425 542 1
425 645 1
427 431 1
427 471 1
427 474 1
428 557 1
428 559 1
428 637 -1
429 621 1
430 481 1
430 506 1
430 545 1
430 560 1
430 589 1
431 435 -1
431 502 1
431 595 -1
431 613 1
431 618 1
432 434 1
432 439 1
432 446 1
432 477 1
432 488 1
432 560 -1
432 644 1
433 497 1
433 512 1
433 549 -1
434 519 1
434 554 1
434 579 1
434 623 1
435 566 -1
435 653 1
436 467 1
436 580 1
436 615 1
436 644 -1
437 592 1
438 451 1
438 475 1
438 523 1
439 477 1
439 485 1
440 573 -1
441 529 1
442 460 -1
442 607 1
443 604 1
444 532 1
445 454 1
445 512 1
445 567 1
445 627 1
446 554 1
446 613 1
447 461 -1
447 618 -1
447 621 1
448 562 -1
449 493 1
449 535 1
449 571 1
449 622 1
450 451 1
450 620 1
450 621 1
451 524 1
451 561 1
451 573 1
452 620 1
453 604 1
453 608 1
454 465 1
454 555 1
454 594 1
455 473 1
455 555 1
455 559 1
455 594 1
455 597 -1
456 458 1
456 464 -1
456 507 1
456 621 1
457 502 1
457 528 1
457 655 1
458 512 1
458 609 -1
458 629 1
459 467 1
459 476 1
459 554 -1
459 583 1
459 586 1
459 650 1
461 549 1
461 596 -1
461 611 1
462 490 1
463 480 1
463 501 1
463 627 1
464 512 -1
464 515 1
465 502 1
465 528 -1
465 624 1
466 469 1
466 564 1
466 607 1
467 489 1
467 511 1
467 520 -1
467 529 1
467 536 -1
467 584 -1
467 605 1
467 640 1
468 613 -1
469 564 1
471 621 1
472 491 1
472 548 1
472 651 1
473 498 1
473 592 1
473 644 1
474 568 1
474 574 -1
474 636 1
474 654 -1
475 494 1
475 619 -1
476 489 1
476 511 1
476 540 1
476 584 1
476 601 1
476 605 -1
476 655 1
477 482 1
477 649 1
478 498 -1
478 519 1
478 554 1
478 555 -1
478 580 1
478 594 1
479 490 1
479 555 1
479 587 1
479 594 -1
480 503 1
480 514 1
481 651 1
482 558 1
484 536 1
484 541 1
484 644 1
485 550 1
486 597 1
487 556 1
488 490 1
488 587 1
489 537 1
489 554 1
489 586 1
489 621 1
490 539 1
490 611 1
490 641 -1
491 555 1
491 594 1
491 616 -1
491 625 1
492 496 1
492 555 1
492 570 1
493 500 1
493 507 1
493 535 1
493 547 1
493 548 1
493 571 1
493 634 1
493 635 1
494 592 1
495 525 1
495 550 -1
495 615 1
495 637 1
497 525 1
497 548 -1
497 651 1
498 600 1
498 655 -1
499 567 1
499 607 1
500 510 1
501 645 1
502 558 -1
502 575 -1
502 621 -1
503 570 -1
503 595 1
503 610 1
504 511 1
505 592 1
506 555 -1
506 592 1
506 594 -1
506 651 1
508 630 1
509 511 -1
510 520 1
510 594 1
511 554 1
511 586 -1
512 614 1
513 598 -1
513 611 1
513 624 1
515 588 1
515 616 -1
515 642 1
516 559 1
517 641 -1
518 613 1
518 621 1
519 590 1
519 641 1
520 560 1
520 583 1
520 600 1
521 522 1
521 588 1
522 536 1
523 532 1
524 544 1
525 536 1
525 547 1
525 589 1
526 599 -1
526 650 1
527 532 1
528 558 1
528 575 1
529 577 1
529 628 1
530 538 1
531 621 1
531 635 1
532 561 1
532 585 -1
533 548 -1
533 643 1
534 598 -1
534 609 1
535 571 1
535 622 1
536 601 1
536 637 -1
539 626 1
539 640 1
539 653 1
540 557 1
540 592 1
541 546 1
541 626 -1
542 591 1
542 651 1
543 606 1
543 620 1
544 620 1
545 557 -1
545 591 1
545 651 1
546 557 1
546 623 1
547 559 1
547 637 1
548 589 -1
548 598 -1
548 647 1
549 649 1
550 586 1
551 612 1
551 629 1
552 645 1
553 626 -1
553 628 1
553 632 1
554 584 1
554 605 1
555 558 1
555 614 1
555 626 1
555 645 1
556 607 1
557 591 1
557 607 1
557 632 -1
558 560 1
559 644 1
560 584 1
560 650 1
560 653 1
561 573 1
561 619 1
562 605 1
563 621 1
563 643 1
564 650 1
565 623 -1
565 630 1
566 597 1
566 621 1
567 572 1
568 587 1
569 639 -1
569 655 1
570 575 1
570 654 -1
572 598 1
572 599 -1
572 650 1
573 592 -1
573 620 1
576 581 1
576 615 1
576 621 1
577 626 1
577 640 1
580 612 1
581 609 1
581 655 -1
583 609 -1
583 653 1
584 586 1
584 621 1
586 605 -1
587 600 1
587 612 1
587 647 1
591 625 1
592 601 1
592 632 1
592 637 1
592 655 1
593 642 1
594 614 1
594 626 1
596 614 1
598 607 1
599 633 1
600 618 1
600 644 -1
603 608 1
606 620 1
610 616 1
610 624 1
613 641 1
618 640 1
618 655 1
621 627 1
621 630 1
621 650 1
628 640 1
633 650 1
640 644 1
643 647 1
643 650 -1
